"","id","tweet_id","candidate","tweet_created","sentiment","tweet_location","user_timezone","text"
"12397",12397,"629477584284315648","Donald Trump","2015-08-06 19:22:05 -0700","Negative","Knoxville TN","Eastern Time (US & Canada)","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…"
"12398",12398,"629477574712754176","Mike Huckabee","2015-08-06 19:22:03 -0700","Negative","Minneapolis","Central Time (US & Canada)","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9"
"12399",12399,"629477569340010496","Ted Cruz","2015-08-06 19:22:02 -0700","Negative","","","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #G…"
"12400",12400,"629477565242019840","No candidate mentioned","2015-08-06 19:22:01 -0700","Positive","","Arizona","The FoxNews moderators have actually come with some halfway decent questions at times. #GOPDebates"
"12401",12401,"629477560997392384","Donald Trump","2015-08-06 19:22:00 -0700","Negative","Washington, DC","","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…"
"12402",12402,"629477557004414976","No candidate mentioned","2015-08-06 19:21:59 -0700","Neutral","","Arizona","@CapehartJ not if mentioned in debate. #GOPDebates"
"12403",12403,"629477545981775872","Marco Rubio","2015-08-06 19:21:56 -0700","Positive","Sacramento, Ca","Pacific Time (US & Canada)","RT @OnceUponALiz: I'm about as Bernie Sanders as they come, but my god, HOW is Marco Rubio not ahead of his race by 40+ points? #GOPDebates"
"12404",12404,"629477545591713792","Scott Walker","2015-08-06 19:21:56 -0700","Neutral","","","Hey, Walker- let's take a look at Wisconsin versus Minnesota how about #NumberOneStateByPolitico #NumberOneForBusiness #GOPDebates"
"12405",12405,"629477537660424192","No candidate mentioned","2015-08-06 19:21:54 -0700","Neutral","Howell, NJ","Eastern Time (US & Canada)","RT @joeynovick: #GOPDebate #gopdebates #TheDayOne question: I'd vote for the guy who's says ""On Day One? I'm gonna chill. I'm f'kin exhaust…"
"12406",12406,"629477536754368512","Donald Trump","2015-08-06 19:21:54 -0700","Negative","32.786456,-96.97525","Central Time (US & Canada)","RT @marymauldin: Dig into everyone's financials if you are doing that to #Trump !  #GOPDebates"
"12407",12407,"629477533931560960","Donald Trump","2015-08-06 19:21:53 -0700","Positive","Ruidoso,New Mexico","","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12408",12408,"629477517125140480","No candidate mentioned","2015-08-06 19:21:49 -0700","Negative","Cocoa Beach, Florida","Eastern Time (US & Canada)","Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates"
"12409",12409,"629477515451604992","Donald Trump","2015-08-06 19:21:49 -0700","Positive","New Jersey,USA","Atlantic Time (Canada)","#GOPdebates Huckabee, Rubio, Paul, and Walker get a well done, but Trump battled the #FoxFire and won."
"12410",12410,"629477506970726400","Donald Trump","2015-08-06 19:21:47 -0700","Negative","","Quito","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…"
"12411",12411,"629477506500816896","Donald Trump","2015-08-06 19:21:47 -0700","Positive","California","International Date Line West","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…"
"12412",12412,"629477496942108672","Donald Trump","2015-08-06 19:21:45 -0700","Negative","Cary, NC & Chicago, IL","Eastern Time (US & Canada)","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…"
"12413",12413,"629477494551240704","No candidate mentioned","2015-08-06 19:21:44 -0700","Positive","Sheridan, WY","Mountain Time (US & Canada)","Huckster is on fire! I'm starting to think he's really interested in running for president...for the first time. #GOPDebates #tcot #TLOT"
"12414",12414,"629477493523611648","No candidate mentioned","2015-08-06 19:21:44 -0700","Negative","Austin","Central Time (US & Canada)","The candidates talk about Iran like gamers talk about enemies in Destiny.Take out Iran! Obama can't get us to level 32! #GOPdebates"
"12415",12415,"629477493246947328","Ted Cruz","2015-08-06 19:21:44 -0700","Negative","","","RT @Mariacka: Have they only asked #TedCruz two questions? #GOPDebates"
"12416",12416,"629477486745681920","Donald Trump","2015-08-06 19:21:42 -0700","Negative","","Eastern Time (US & Canada)","RT @marymauldin: Dig into everyone's financials if you are doing that to #Trump !  #GOPDebates"
"12417",12417,"629477484677996544","Donald Trump","2015-08-06 19:21:42 -0700","Negative","Boston, MA","","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…"
"12418",12418,"629477481943318528","No candidate mentioned","2015-08-06 19:21:41 -0700","Negative","New York, NY","","I've always hoped a mailman's son would make it in to office. They understand everyone's plight-- lost mail. #GOPDebates"
"12419",12419,"629477480013770752","Donald Trump","2015-08-06 19:21:41 -0700","Positive","Texas, USA","","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12420",12420,"629477479619653632","Jeb Bush","2015-08-06 19:21:40 -0700","Negative","Florida Central West Coast","America/New_York",".@dthomicide Cancel primaries. Fox Party set up &amp; anointed their man Jeb Bush #GOPDebates #CantTrustABush #morningjoe http://t.co/bgzYsySfSU"
"12421",12421,"629477479451897856","Donald Trump","2015-08-06 19:21:40 -0700","Negative","USA","Central Time (US & Canada)","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…"
"12422",12422,"629477476390072320","Mike Huckabee","2015-08-06 19:21:40 -0700","Negative","Little town on the water","Eastern Time (US & Canada)","RT @MaryFolley: Huckabee tax plan gonna make it hard out here for the pimps. And the hos. And the drug dealers. #GOPDebates"
"12423",12423,"629477473500004352","Mike Huckabee","2015-08-06 19:21:39 -0700","Negative","NY, NY","Atlantic Time (Canada)","RT @Kiarri_: Huckabee looks like one of those Muppets up in the balcony. His name even sounds like one. #GOPDebates"
"12424",12424,"629477461080821760","No candidate mentioned","2015-08-06 19:21:36 -0700","Negative","Manalapan, NJ","Eastern Time (US & Canada)","RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>  #GOPDebate  #GOPDebates"
"12425",12425,"629477460728541184","Donald Trump","2015-08-06 19:21:36 -0700","Positive","Florida, USA","Indiana (East)","RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12426",12426,"629477457285005312","No candidate mentioned","2015-08-06 19:21:35 -0700","Negative","","Eastern Time (US & Canada)","After insulting women $ the LGBT community, I'm not sure I can handle these guys talking about social issues in the next round. #GOPDebates"
"12427",12427,"629477455191891968","Donald Trump","2015-08-06 19:21:35 -0700","Negative","","","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…"
"12428",12428,"629477454709661696","No candidate mentioned","2015-08-06 19:21:34 -0700","Negative","Defiance, Ohio","Eastern Time (US & Canada)","Keep running on Obama's policies with the economy. Republicans think all people are as stupid as they are #GOPDebates"
"12429",12429,"629477453078089728","Donald Trump","2015-08-06 19:21:34 -0700","Negative","Savannah Georgia","Quito","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…"
"12430",12430,"629477450167136256","No candidate mentioned","2015-08-06 19:21:33 -0700","Negative","","Eastern Time (US & Canada)","""Trust but vilify"" was my line some 20 years ago against GOP neocons.  #GOPdebates"
"12431",12431,"629477434048577536","No candidate mentioned","2015-08-06 19:21:30 -0700","Negative","","","RT @monaeltahawy: #WhereRWomen I'm in #Cairo, where I often rail vs misogyny in politics. And here are men, men, men #GOPDebates http://t.c…"
"12432",12432,"629477422820364288","No candidate mentioned","2015-08-06 19:21:27 -0700","Negative","New Jersey","Eastern Time (US & Canada)","RT @joeynovick: #GOPDebate #gopdebates #TheDayOne question: I'd vote for the guy who's says ""On Day One? I'm gonna chill. I'm f'kin exhaust…"
"12433",12433,"629477417371893760","No candidate mentioned","2015-08-06 19:21:26 -0700","Negative","","","RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>  #GOPDebate  #GOPDebates"
"12434",12434,"629477416524603392","No candidate mentioned","2015-08-06 19:21:25 -0700","Negative","Great state of Texas","","RT @MarkDavis: #Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates"
"12435",12435,"629477411772628992","No candidate mentioned","2015-08-06 19:21:24 -0700","Neutral","Birmingham, AL","","RT @CatholicDems: A weakness in Kasich's armor - making support for poor conditional. Needs a little help from #PopeFrancis #GOPDebates"
"12436",12436,"629477408983220224","No candidate mentioned","2015-08-06 19:21:24 -0700","Negative","USA","Eastern Time (US & Canada)","RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>  #GOPDebate  #GOPDebates"
"12437",12437,"629477408844845056","Donald Trump","2015-08-06 19:21:24 -0700","Positive","","Atlantic Time (Canada)","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12438",12438,"629477398506012672","No candidate mentioned","2015-08-06 19:21:21 -0700","Negative","","","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebates  #GOPDebates"
"12439",12439,"629477392226979840","Donald Trump","2015-08-06 19:21:20 -0700","Negative","Newport Beach, California","Pacific Time (US & Canada)","The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12440",12440,"629477390264066048","No candidate mentioned","2015-08-06 19:21:19 -0700","Negative","Midwest (NE,MO,KS)","Central Time (US & Canada)","Thanks @FoxTV for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #InTheTank"
"12441",12441,"629477388771041280","Donald Trump","2015-08-06 19:21:19 -0700","Negative","","","RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12442",12442,"629477388687142912","Donald Trump","2015-08-06 19:21:19 -0700","Neutral","","","RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12443",12443,"629477388326432768","No candidate mentioned","2015-08-06 19:21:19 -0700","Negative","Dunbar, West Virginia","Eastern Time (US & Canada)","The #GOPDebates should require all debaters to do a keg stand prior to speaking or answering questions"
"12444",12444,"629477377941336064","No candidate mentioned","2015-08-06 19:21:16 -0700","Negative","The Tristate Area","","It's called ""screaming like a fascist"" for a reason #GOPDebates"
"12445",12445,"629477377232384000","No candidate mentioned","2015-08-06 19:21:16 -0700","Negative","","","I'm  frustrated that  the ""top"" candidates are getting lion's share of time. Guess I'm a socialist regarding debates. #GOPDebates"
"12446",12446,"629477377211506688","Donald Trump","2015-08-06 19:21:16 -0700","Negative","Tennessee","Eastern Time (US & Canada)","Storming here and directv satellite is coming and going. Let me know If THE DONALD actually ^answers^ a question! #GOPdebates"
"12447",12447,"629477374128558080","Donald Trump","2015-08-06 19:21:15 -0700","Negative","","","RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12448",12448,"629477371553402880","Donald Trump","2015-08-06 19:21:15 -0700","Neutral","Manalapan, NJ","Eastern Time (US & Canada)","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12449",12449,"629477364083265536","Donald Trump","2015-08-06 19:21:13 -0700","Positive","","","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12450",12450,"629477360971046912","Donald Trump","2015-08-06 19:21:12 -0700","Positive","","","RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12451",12451,"629477360371388416","Donald Trump","2015-08-06 19:21:12 -0700","Positive","USA","","RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates"
"12452",12452,"629477351714332672","No candidate mentioned","2015-08-06 19:21:10 -0700","Negative","304","Quito","RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>  #GOPDebate  #GOPDebates"
"12453",12453,"629477340842561536","Ted Cruz","2015-08-06 19:21:07 -0700","Negative","FEMA Region V","Central Time (US & Canada)","Hey #FoxNews, planning on giving #TedCruz chance to speak? You're trying to marginalize him as you do on your daily news cycle. #GOPDebates"
"12454",12454,"629477340477792256","Scott Walker","2015-08-06 19:21:07 -0700","Negative","NYC","","@ScottWalker obviously you're not running your own Twitter account either because you're at the live GOP debate! #GOPDebates"
"12455",12455,"629477337612947456","Donald Trump","2015-08-06 19:21:07 -0700","Positive","","","RT @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. #GOPDebate #GOPDeb…"
"12456",12456,"629477331774631936","Scott Walker","2015-08-06 19:21:05 -0700","Negative","U.S.A","Central Time (US & Canada)","RT @SupermanHotMale: Scott Walker: Don't do business with Iran, just the crooked Koch Brothers... Way to go Dickhead Walker #GopDebates"
"12457",12457,"629477331640430592","Donald Trump","2015-08-06 19:21:05 -0700","Positive","","","RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates"
